low_freq_mean,low_freq_std,low_freq_energy,low_freq_kurt,low_freq_skew,low_freq_entropy,med_freq_mean,med_freq_std,med_freq_energy,med_freq_kurt,med_freq_skew,med_freq_entropy,high_freq_mean,high_freq_std,high_freq_energy,high_freq_kurt,high_freq_skew,high_freq_entropy,label,train_val
1615.1332085041158,1025.7702797183458,48.066622501226114,-0.7151841026891473,0.8451438873860216,3.361452858335725,3444.3261632901963,29.27521471119614,20.685096667988418,-1.2772070588551203,-0.02987865904233182,1.813894180271522,3576.892605910212,17.16411244411262,15.605423640845984,-1.3111442500679784,-0.04368098290032863,1.685286401549947,1.0,0.0
1615.1332085041158,1025.7702797183458,48.066622501226114,-0.7151841026891473,0.8451438873860216,3.361452858335725,3444.3261632901963,29.27521471119614,20.685096667988418,-1.2772070588551203,-0.02987865904233182,1.813894180271522,3576.892605910212,17.16411244411262,15.605423640845984,-1.3111442500679784,-0.04368098290032863,1.685286401549947,1.0,0.0
1757.0641875450206,836.5868686613233,47.83180565915852,-0.9625542337437215,0.7198805642096695,3.1366989089891724,3558.5025639043492,42.91729132424079,21.334196042053186,-1.4820298352488688,-0.0643932026582741,1.4967609865088043,3776.888380944757,22.292953370039363,14.69505283381364,-1.5374549518060783,-0.08205102877595363,1.3116572500016672,1.0,0.0
1754.351439034682,839.6268988776277,47.73507509631429,-0.9555435849288821,0.7200824871370808,3.1572782411476283,3557.4014308740243,42.839567276724885,21.38839973056197,-1.4420053960929229,-0.06479611458748662,1.5216072955663453,3776.70176243895,22.013295625738124,14.661241605616606,-1.4992833111145734,-0.0827716708722488,1.3332943994222488,1.0,0.0
660.4850075652149,1049.291451121663,73.42015774855803,-0.0830567990268332,1.2753166659434634,4.981155749475554,2765.707278458237,76.28444057828935,56.648646279066725,-0.9743585407075881,-0.07732971250193987,2.85650216184085,3328.40933287402,67.70843521632692,51.95105588668846,-1.0491827959409563,-0.14964637064166314,2.6785944794298557,1.0,0.0
661.510217698618,1048.2429945393146,73.06406523187053,-0.07857898755395772,1.2749795232940002,4.9795756558033775,2765.475542404376,75.77069544269928,56.46322282416676,-0.9832166615811077,-0.07167280663392181,2.8551472717433803,3328.0178542053877,67.17453697671486,51.82971917793587,-1.0577556193326394,-0.14198873817623955,2.676444305264351,1.0,0.0
492.06580708636574,730.2869369476985,70.68503001615673,0.06328184585274742,1.2826866489646498,4.7693805571734895,2383.356781885143,129.23348444296215,56.183634932108006,-1.0116538975787377,-0.11234268775175968,2.534369417491801,3156.379493787999,88.54237960740036,49.070626109285904,-1.102665363087177,-0.24123956576585556,2.32737079298034,1.0,0.0
525.1300363930224,788.8930346915646,66.81615845923771,-0.2000375886253502,1.196973739123187,4.707279714793103,2398.7102846843777,98.11262357303026,56.044784773582464,-1.0181749403247622,-0.15537537304415583,2.6234102917311897,3143.2576316865543,73.46564701705553,52.45707966246608,-1.107803597444635,-0.2564670773993937,2.4754880404974453,1.0,0.0
1616.3983262156905,833.1519451425621,49.723982158414955,-0.8277998443252443,0.9285405026165371,3.5303207245645365,3399.304545679452,57.60321112518655,37.79981296758105,-1.578930699283567,-0.06558996095122932,1.8934379084164572,3710.576338301524,35.4723121786523,30.471343143738974,-1.7174088282478277,-0.07207617140727668,1.6676052062466067,1.0,0.0
1812.1969863619934,860.1539311946044,45.57366382534555,-1.1107800563037298,0.8151002291443913,3.191877829211516,3313.1061986109653,36.26604892294145,27.937092532335004,-1.5497214636339303,-0.049957342304157666,1.8157255287192589,3436.0436965359804,24.226504576790944,21.41807067831172,-1.6523903112199585,-0.0806378997448962,1.5973996863234363,1.0,0.0
598.0736387471949,665.127407035822,59.874903469894925,-0.6257968981455014,0.9301690589336501,3.695302914324829,2213.186444891706,38.70641806570973,27.43146197327852,-1.1521533464290947,-0.11605662600914762,2.205049611592815,3147.555543661606,56.60298179698533,43.9430842091605,-0.9548460196332598,-0.22810016638754804,2.6124731732675457,1.0,0.0
1684.485132599304,754.3758032793835,49.64521598000913,-0.904902710146739,0.835120946813892,3.3175555421155005,3462.84447448159,35.181868639505595,23.81177803147797,-1.5674782395506786,-0.020306594198592876,1.6434766222601178,3730.1390303144026,18.303081182568647,15.69370110916521,-1.6693774189601076,-0.02050638679048638,1.4112793239431267,1.0,0.0
1688.6538910168883,738.7862037685109,51.49296067010293,-0.8540432661492798,0.8601905495843113,3.3314843803721974,3462.672925272519,38.317122981004076,24.605715361445785,-1.5066133740206036,-0.008068617326437957,1.6301405377032645,3728.7929998753425,19.7683487974802,16.548011717776117,-1.5977774283181572,-0.011024417782795868,1.4021044094001744,1.0,0.0
418.87153460758014,679.7169097556668,66.26896513161273,-0.2165055255525364,1.242967946931489,4.68957391469594,2099.0076200218978,58.89259390100008,46.49706742010912,-1.0386675614494227,-0.02531473922280166,2.7509641321315677,3118.476450784395,61.46922161461521,48.261366791614606,-1.1801982752099174,-0.1566634729078261,2.5586977433716807,1.0,0.0
418.56183459787053,678.7409232892049,66.65886978237012,-0.20101541423263192,1.2506651407842833,4.702899518269358,2098.6801563424283,61.331563322488954,46.95669180715765,-1.0263139616676895,-0.04336133479000797,2.7442895501625726,3125.824612403101,64.20123418930281,48.41633098006644,-1.1697275458399155,-0.16203279883309535,2.5485613588846956,1.0,0.0
212.7138827537691,349.11229445882327,64.43852371547247,-0.2524322819434672,1.2203163846553715,4.674080857965372,2139.8222346853313,49.66556538731566,44.64683237616654,-1.0332567310190413,-0.07354389733546757,2.781627829483967,2686.4197341899726,17.303142648854344,22.908308138070044,-1.1637177855992429,-0.173591483692728,2.3281882700768985,1.0,0.0
211.41616983731296,346.53940185188037,64.11533347369092,-0.21275954403355532,1.227908518088884,4.659490347522426,2139.9763544474395,52.454587737649184,45.23944144953579,-1.0611092144147516,-0.07621283934546898,2.766009183025546,2689.0070244018007,17.786190601009793,23.540203743188815,-1.3197880761318093,-0.1827964540485156,2.235584089224246,1.0,0.0
302.3038926137426,274.80125735197913,52.25261103120324,-0.6067087710634367,0.9181823359815748,3.6489329685521126,1489.1099786715417,37.20753174049196,33.29084617393575,-1.2406043751220353,-0.12369415939200418,2.0337155281041452,2669.0863095238096,39.14960204251051,54.88095238095238,-1.1813020594810395,-0.21965178161759766,2.6024516406858678,1.0,0.0
296.22037962117275,295.957006758114,54.27755945979169,-0.6256568639136987,0.8760669899736947,3.780909743047801,1496.4635229276896,35.627993732710785,33.78081790123457,-1.141198807907677,-0.17578137152521123,2.1352228472848096,2649.7916666666665,21.48255940865755,37.583333333333336,-1.5137444879878101,-0.3203119755256992,2.3333333333333335,1.0,0.0
463.6793010930612,760.3227394643493,74.85109611477897,-0.12498314397351742,1.2846350931357151,4.990576101313602,2013.2416038719336,83.14671418193124,61.89071197682717,-1.0294595297374425,-0.07166932388325808,2.786050658657509,3137.5268204478584,56.93912512057854,42.62925928952817,-1.03175610718306,-0.1700450369290847,2.568928266563776,1.0,0.0
462.1023717407922,753.2619712054498,80.95909163259711,-0.10785483026398134,1.2992520554855174,5.037485317255308,2013.9497603337525,86.57901842874553,62.647576804915516,-1.0367199330068444,-0.06554598285885752,2.776460584491882,3141.2231328392245,58.62766513390848,43.140249497746645,-1.0139327923466306,-0.17036908409359383,2.5669277706358344,1.0,0.0
372.7889330761099,604.5245928957917,72.2172457783676,-0.025399368391684073,1.2904215444795242,5.03668177812046,2019.4025132560578,81.05173888466513,61.23636681258607,-1.0516991693370874,-0.07244271809546196,2.7840233672875656,3076.752316278624,62.20793784096906,47.132092555331994,-1.1948749580784568,-0.22485352442739215,2.4664439257494335,1.0,0.0
375.81718235390616,609.2233337062465,72.78059169829363,-0.04289934529269994,1.2834780744528755,5.037158491625481,2024.8233609237689,81.82448129057278,61.40537144900879,-1.0463410507034485,-0.08239375652026526,2.7877202820085127,3073.597489648033,62.874982554062534,47.64987765857331,-1.1721019570933668,-0.22895060927091246,2.4734608039734787,1.0,0.0
638.1891375849611,898.5965268587256,73.88809673720586,-0.09304551572561366,1.2549410879750853,4.9103984057767915,2612.7452662067267,100.8557791853974,55.910086764748556,-1.0348488274374776,-0.13678927393222556,2.687391849739283,3278.545379453219,69.32137419382066,45.45443669287249,-1.0605459952600012,-0.19484873771576627,2.530016732983877,1.0,0.0
